899	12.742423280899189
872	16.935170780074785
826	19.98995190187226
88	4.063259288480163
144	12.030406422713344
869	25.841657014501266
119	4.433815978257756
147	13.91404419034685
38	0.053268282356602595
24	0.003166118866183367
6	2.1950607905929068e-05
8	0.7958804527835817
38	0.17710916970299204
11	7.430476260961664e-05
6	1.7397217516296936e-05
899	11.583983924718538
887	12.229979573766373
887	11.389506181981885
857	10.599070919010824
175	3.7663562667669033
24	0.9645182812185672
27	0.6809536438797553
48	0.872075069946952
9	0.9293641634411899
631	5.2430371204051465
