Distress (0) vs Suicide (1),Video id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,12,15.104205647877375,6.641973127432609,6.7373012937890415,5.208500087402219,5.304026270405511,7.2857151308052925,12.096597636981667,11.837496914822907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83022355840349,14.765436675610575,15.84330692216136,15.653075102009016,1.9870359597433647,0.009164669479485412,0.033649159558849756,0.03886877272248288,0.0,3.9392861626298687
0,13,18.365470170284635,9.477471069123647,10.518738108182937,34.12720388037574,24.737603026450845,42.024833604704384,78.35126268690628,14.778796924183595,0.0,0.0,0.0,0.0,0.0,0.0,0.1308208058221181,15.782709356428114,15.934306108812013,9.337217277453645,9.169865297928085,0.9626461673009795,0.05073160169158146,0.217001893408239,0.07148042176600973,0.08014894960818639,11.066795317408483
0,14,11.436808392524497,101.78241275297565,133.20408152165746,150.9524119456833,68.52504410535207,69.90554261801105,108.21477558377418,75.41466805586433,112.2962395614157,92.9401025921399,45.226070225539374,0.29378330957191673,115.39006701841163,8.2162848890345,0.31385139852449845,10.464744753209995,10.344710836138745,10.313525468264617,8.11841181977845,0.6341602863450634,0.1465045238972792,0.6961272363648786,0.08974908957605157,0.11558969389279253,15.502811802933037
0,15,37.17238344947832,51.08092055881316,40.001476566602214,2.828608100388876,3.5759926584434893,62.55685699972437,4.016910830392101,4.127350041175024,1.3985574565800905,0.6250202965724102,0.0,0.0,0.7605076758415904,0.290150256709912,0.0,27.095932526183656,30.602778341016112,21.578486346072236,26.1357422051473,10.407211665048877,0.0,0.6050189086311919,0.0,0.0,0.8978373784136718
0,16,18.88986933912083,31.203904440081974,44.578411353562764,18.0313914028694,24.693256651284162,62.724135549994784,20.365718121370474,27.753804890449306,0.04700112484188305,0.06997827989974299,0.10958701153155498,1.021788040677631,0.04833729906621382,0.24430003503290731,0.9654735167543446,16.768273901177235,18.072733801074644,16.423117865274204,14.615844343707689,8.044907965319185,2.4000778981606183,1.6213156127623207,2.532799775900047,1.5158323607788207,15.115121989370335
0,17,39.06298725549034,17.212283584372287,32.0332349671212,0.16561083912846108,25.62326416595673,37.95417677621385,1.8781777770965447,24.046523987983626,0.0,0.0,1.1713928070126043,0.0,0.0,1.2080789272135213,0.0,32.45995636658861,33.41844427290798,22.854088244988457,23.322470518557722,9.637224314157354,0.050770354011376764,0.5586906623140813,5.697939968068033,0.02933378128184948,26.617793013878078
0,18,16.425973429359377,7.837391562362543,11.09082600375449,112.39447665361631,109.91519846253959,8.309678377270213,56.350534755578,149.93691700217622,0.4849893190414364,0.4300836989235795,0.6889590817124797,3.019093019814886,0.45758561870234304,0.757374636890766,4.2737485093509155,14.40375935748283,14.319034720926767,9.455579921700533,9.451161753817983,17.623269511316888,2.3230009163056673,6.8437153916902265,3.93257513291661,2.327669780942013,65.96745673870295
1,19,10.809201356070878,39.57772509361102,32.8549048341683,1.9549965556956448,1.619307722393641,42.23665275669663,0.027238179815166536,0.28025699211295046,0.07073599794665664,0.13068001750057168,0.002675016024976701,0.0,0.014487037303345848,0.0,0.0,8.294999184101714,15.252964376132526,9.009549962386922,11.724442260735222,3.192388676034868,0.5149275607980038,3.0211854908458005,0.0,0.0,0.9514295459385652
1,20,13.733821306162929,0.06010969105343686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463460484792247,71.64329977429942,3.801048961287525,7.879820622351097,0.0,0.0,2.2737926128220787,0.0,0.0,1.7967888435145791
0,21,8.958070534688346,56.7994866853962,83.70433482718283,0.0,0.06062399318405639,20.586538340282743,0.0,0.28156123331559085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.357470027211421,11.85958159069266,6.032907854342131,11.010069829428149,4.871019059784619,0.07408235205904044,1.7893598422726436,0.0,0.0,0.25117092266663754
0,22,73.08629946115937,1.1290862981753393,2.1087238584488306,0.0,0.0,2.1863146228938404,0.15021502667551337,0.47795687346945503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.86545098177584,31.393817155722548,19.773717462975824,24.051525706979735,4.021597540443463,0.39212588817070826,2.014875346898549,0.0,0.0,1.3799721628257342
0,23,21.6716840763906,22.922611615577328,26.9578396309798,0.8529019023975681,0.6763746576711895,23.605802007905037,0.03249728064469788,0.15032881941618978,0.13391766560166918,0.12359501896300581,0.044158262591636056,0.0,0.27307201374953494,0.06399965991135648,0.0,18.11022304874747,17.898387588597043,18.585869919698474,12.845237607277545,9.54123470375233,1.1810301053192578,0.987448318414617,3.895788559851169,0.4168241794270514,4.303609233986654
0,24,54.71522762951224,47.8485231264704,10.902739773394636,0.5180399252473377,0.8641746654049642,60.45814418846401,0.9995434602738881,4.579625776414003,0.0,0.0,0.20741013722833596,0.0,0.0,0.11605621003486388,0.22355380896194327,45.34222979685526,57.58562140124281,36.59552683126333,24.08142520813063,37.03363866138337,20.903484419637646,15.124432361822796,0.3703641870558934,0.5132158408685555,10.544439569590237
1,25,149.9153793910833,38.597340710186955,15.885238891193854,0.8503580068730338,2.957011569668126,56.301677667597055,0.08606263600143216,1.1643975165859577,0.049584679399617755,0.05536777249714273,0.0014775958364307896,0.01088352187705567,0.05031885600637081,0.0026293617784717044,5.69444444443985e-05,104.91446455852527,121.53637311466697,83.70605328754594,95.05968924058956,31.048844362499846,0.8614296301900486,55.33565934617692,0.0031784050121632856,0.0,5.297476999452942
0,26,9.935419180281452,33.775491493332936,20.403528848740073,10.272079763901488,14.52520757511041,15.80134961825253,17.015610072077553,14.320983578383132,7.530094492144097,2.4883677918408145,1.0283258105926774,0.0,14.306590337111427,8.032016300811808,0.0031571025029536433,9.834389542270339,9.598757317962434,6.669355555577544,7.969695725587687,0.19555213431821705,0.07711193127438674,0.11370880231140394,0.07100527774635537,0.0,4.301524219567823
1,27,25.278117080395884,13.45701755408809,7.375569183798593,0.0,0.02514258258696834,15.438460567300211,1.3567140185774929,2.5821275197559967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.264649056693656,21.19802919898781,15.901324553807386,12.684453439254316,4.46357222022713,0.21714583901200915,0.0,0.0,0.0,16.87642679486856
0,28,31.465006858373705,15.945272682147206,20.238339768049805,7.260396726347976,16.771040218126405,19.804248051568713,13.691689263775844,21.577853943257082,0.0,0.0,0.0031980678444615287,0.0,0.0,0.0,0.0,16.445241224432497,13.999410770154283,13.481234115652189,9.661563557280148,0.6747531161510946,0.4932953476314521,0.0,0.9413335911866151,0.0071974368290823,7.526667881059654
0,29,21.969881836787323,13.865576057354469,18.47543797136853,4.755277198639842,34.54020477308854,16.705912051419833,6.507592997004297,35.31200263504487,0.0,0.0,0.3283943446811727,0.7864653648318811,0.0,0.050367849559195876,0.4609102489653631,18.343821563092742,17.853408462827986,10.618989243100424,11.15484882821653,30.094974364299812,17.706327163213423,1.0983732376138722,62.01858177339603,10.373650574715928,17.8393543247418
1,30,36.463206506418906,39.611675358009485,3.024020312155336,0.004709913360170004,0.0,0.19511488329355647,0.06295697404373757,0.37395971498346675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.285657296718796,27.122154679221488,21.152064438505384,20.73897833413542,27.782149647066912,0.28675786080121124,7.3760892460842795,0.25216770572281416,0.0,9.298676617774788
0,31,65.36780222144648,103.42218341822885,94.1532051009612,22.646990285514203,32.159695879388494,158.55864061072043,11.005452148743776,18.582330213332625,5.4789712069833305,5.765246837414873,7.024810237703064,7.621102195874448,5.160591684564019,6.815207507912321,4.8046922412641875,48.40952576569532,52.51286180487904,38.107596920325946,44.982705055659274,31.738595777378038,9.39936169338179,57.66102378957071,15.566922190966904,7.346267455632625,45.83483496410489
0,32,30.589407995058465,20.943644395519765,13.089309805625799,1.7758027975994959,3.119675051512199,27.747940291969773,0.36402629312226975,2.586463350736371,0.45042831903698005,0.4532908017543489,0.0,0.0,0.5103437453119616,0.0,0.0,24.985363969447018,27.70460112402911,19.28953635137093,19.735719688890654,5.026611843986099,0.2954588486426245,2.510515682892742,0.0030993944244550064,0.0,0.6586372115446845
1,33,9.5432831035164,14.415579744126635,18.537535645669504,6.084763186860572,3.4374937659742426,9.32772980078577,22.87235606990415,1.3913294968707413,0.5763376542193275,0.6488360064855482,0.22628464032580986,0.5842420717864001,0.5249853906442842,0.6651100098267468,0.5645760790474594,8.6590164982608,6.79990574018162,15.634576201086373,6.4631064047146465,5.454332689797616,0.5754418358020248,1.0590905454582844,0.0,0.0,1.3168247964142943
0,34,22.75423067642714,80.21082163579696,158.7279316339015,5.719087035057535,25.979868559282526,244.72889933424347,27.686299821295705,12.974563517538481,0.8450292091771083,3.270604294909298,10.540339930374412,0.18046893075464046,7.772817676712983,17.79715405028958,2.24912365943529,19.201215225059993,21.920999634209906,18.895939378354413,27.914340038971506,1.1438592184053797,0.2489715056883092,2.9960332977854427,0.016365950703247343,0.0,31.135191907564362
0,35,12.495672559318846,7.826132157702454,29.099298570406514,0.0,0.0,10.063296467693588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95570831757504,10.826506588361351,12.714381700783722,13.157096398218764,10.116817513147057,0.0,12.463677013460815,7.489032648108716,0.0,10.773838472005373
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,184.7787803483371,4.295431318754081,1.7649021975713994,0.1275155547262107,1.4096536787059022,17.68288915482306,0.7608040191665775,1.3795395681334763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.73823579140499,41.029019625340524,65.36283413785767,22.547041536644155,25.706429144520072,12.511029721396103,1.4094278197887797,0.13276146611695783,0.004156313005163,62.90993213985256
1,38,14.66143054721388,10.170768980219338,0.16071326687071016,0.0,0.0,0.6357616204730453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.699567226224752,12.010578163631534,7.7082851334457985,8.704971140603542,4.688221329916469,0.012429495609682258,0.5230076042291318,0.0,0.0,0.3995455821480187
1,39,2.1937604408501983,1.676427020636064,2.2328673378191697,0.0,0.0,2.3702162497635912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7901653764608105,1.584548863685147,2.4327936079719836,1.488826878867764,0.6871063025866384,0.005426079355693312,0.25212999559477844,0.40188402107769483,0.0,0.4207947457500284
1,40,12.092632700307052,20.24143692417908,11.11140191499754,3.0900449811819604,0.14796265381085846,32.17330517059975,1.266248278738058,0.047731619193299796,0.6828225841617894,0.6509989051026346,0.1652885511953263,0.24703072437507537,0.7224635725275426,0.21653460133923724,0.08343479804717943,7.628842488753507,6.3975797841628195,5.042462103690171,8.015767109605495,0.986393354364107,0.2684119148404081,0.8094458423473454,0.06728362610008454,0.0,0.3342844364224247
1,41,24.075365724017935,106.94733108616813,190.99465875590053,1.771329076575772,6.2538205420299775,139.9651942538549,1.691300390763959,6.379383816480779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.96870068431632,20.9983956677708,16.36525070449884,15.905566434088326,5.371647421352361,0.0,0.018910002217239548,4.593193316582767,0.0,16.064782538198394
0,42,77.72007857160608,35.263920721935236,33.51511221964967,0.667724597254314,0.7905163491571185,49.55473031104896,2.3121503525933935,2.2621994344179694,0.05008582045487145,0.05387353788952313,1.5267931543479547,0.25245751598034555,0.054147412910352355,1.3427994679767363,0.1595281561358892,64.8744634531364,54.162516145375214,57.63978346950838,46.006092515670346,22.60297715918744,4.197781528469867,9.676798190954857,2.4936400584162692,0.03342140167707751,12.972450590901564
1,43,24.626111305647086,19.437292579471304,35.13350135565001,3.3667049683800725,28.32011392604075,25.603475177706414,0.8306823942620621,9.789663901265715,0.0,0.0,0.3312717304135243,0.6373001906232899,0.0,0.30068896030566344,1.1694415996028038,19.563280830823096,20.410817151187622,14.545973247581,20.934794294320014,26.86334604140931,4.789003566053633,7.74493840498481,44.53840540194584,2.8667045533055604,9.41188117999202
0,44,26.85597376136617,36.816163300940715,47.33241943432703,9.1377266814948,24.478500669508097,51.48511915445476,8.298217363717196,19.478323561908287,7.005154614640702,6.365713380590161,7.009830553700223,5.180231286219235,7.487376351499166,5.463028079120869,4.564625999407026,22.6739330175621,24.558278062398475,22.118085230537357,24.769312319917656,11.816735535318434,6.586644115325873,6.355279308023558,6.272681049232534,6.058092382455717,14.69802741997664
0,45,115.9594675507536,1.4076406458774673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.437058446609495,48.512591677351196,2.063044797379768,18.15145525309769,15.315488938283977,1.3031636454560451,5.283930518172674,0.0,0.0,0.25059348639326945
1,46,15.388883276250592,13.076027161399061,22.221059103847477,30.26835886538426,49.06837925572576,11.381758052445031,22.798478755028473,49.73937049035339,0.0,0.0,1.532968399372543,0.0,0.0,0.24984092766760535,0.0,22.532552133386947,15.728365412444,6.463602727237937,8.878914801816567,2.0485008182400435,0.13753105212872688,0.0,3.526468247431238,0.09643956592619321,11.126267804414551
0,47,47.6202473366258,29.771179499701784,33.53615935760941,1.0942336682886804,1.4230863657243895,56.753485364555765,1.9535549630500146,0.7783388545197536,0.031592985912977094,0.08575600932159574,0.0,0.0,0.12609548728666894,0.14533704277600895,0.15717626200387527,40.85801305244403,36.18462520627196,51.41975420010945,54.15547273250976,2.1567091055361924,0.6995388517177787,4.384018011596971,0.008519489146375637,0.006158792312938151,0.3355675459359267
0,48,23.13111607465819,26.959783551287092,20.65518199341761,25.14792964629594,23.47928690828464,24.50895749331321,7.631770957161754,6.015452071258831,0.0,0.028796261902234704,0.0,0.132789792926807,0.0,0.0,0.13280291781084141,19.22784144410229,18.883818870622125,10.867544556185102,11.875320517472494,10.647132758826919,0.15034009106460014,1.3168092200840447,4.404473671259669,0.0030659318262966067,12.532642459236008
1,49,10.231313070919592,7.469249799931718,2.2611532824688454,0.0,0.0,10.231578656681398,0.0,0.08241168807655339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6324512994026525,7.694713299628288,16.13512195549007,12.677718420530413,3.815192885261292,0.17122258169896062,3.2204778310134468,0.0,0.0,1.3511170681180864
0,50,21.016823399695024,8.383870063838234,12.128392070291392,3.3424248630241404,12.096810740982482,12.039647286887993,8.216020898245032,9.475922380431568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.620472252909853,17.84865046715191,9.638704052454164,12.450551596057323,4.9908635055840636,0.0696289833904976,0.02710608136835291,8.783822260573809,0.06588511388049888,13.62296211689636
0,51,18.163770225239734,7.854855018300607,18.694244008962972,0.4442119522073998,1.9949538952258528,3.8502943304611694,0.10802378348932469,0.11961050424193131,0.1197030761102866,0.11081795096674432,0.010972024996299795,0.0,0.4689351420850877,0.009179122853549415,0.011228404814094834,12.254783906579185,11.96580248366179,10.16789008346237,8.173571974237753,6.057344730198303,0.8188557361344955,0.4959572891636204,0.0,0.0,3.582604452210783
1,52,31.7707789960707,11.557867720143712,51.32030987381667,23.956657141964843,0.5345199703925492,11.342090979789138,0.5295411329354907,0.8044508637842112,0.0,0.0,0.2775277799646341,0.0,0.0,0.14538491981634874,0.01237561634076138,14.785147279795574,14.04780307181502,19.27211144949793,16.665072683991248,10.582406521544572,0.11280736336964245,2.7089570303869035,7.867756094068556,0.01985098908725301,6.146168215804133
0,53,40.15232883827865,23.625558211562932,11.55762204350079,0.04496132784635569,2.5396052229498842,59.112375540013694,0.17055588924756646,7.156962107107608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7620098336529,35.364706930060784,21.992783441035712,15.061077817228911,2.4917769787198703,0.1443162568182945,0.400598162905302,4.068211471093135,0.0,21.14386829295972
0,54,11.682522410653355,11.373209867975696,27.58161693400269,27.54284891260966,12.594600344792807,10.301439814013227,10.585055121758865,16.21822860338931,0.00459140961108201,0.012232812815383211,0.0,0.0,0.016835947181759375,0.0,0.0,10.052766603679528,9.661369417991983,9.20444343300295,8.229546262209183,0.44871255502891877,0.0,0.0,0.0,0.0,5.924284240376984
0,55,20.130488251218512,13.361372811074867,18.16581804851757,0.029002887821282592,0.07119139144238106,18.375323925098545,0.02143600670558831,0.24295418241245553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.770728314128197,16.86396027151433,13.86248805989227,15.36522311549024,1.4211630449973476,0.0,0.0,11.533938974633484,0.0,16.14124798090676
0,56,92.56354835582341,59.550326389520045,30.885270301221937,3.6146710044995682,9.109035042069246,61.94116196923766,9.221045961610198,23.155737258090458,1.4895323199694268,1.4909621396688058,0.47234817351938396,0.4813049165473706,1.4823570068698058,0.5203231633442084,0.3685388177677822,74.78296082658488,64.6640359830442,41.03942432863816,43.41161225357762,33.161370592385836,9.360891058363087,8.103391110629666,0.31933765352573895,0.32722302188926317,6.935641449781712
0,57,12.307517642074286,9.273568072118952,36.63663135366488,1.6296259580251107,4.273532777008606,6.725439946852984,0.08035361679833253,0.873903649711294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57602587842246,10.382120753292728,8.975372673027154,6.709409831708814,5.434234092616176,0.0237675752739399,0.17094429795071267,8.596224903239623,0.0,10.476995416750555
0,58,48.339775711897246,88.57815015413088,92.69031281714271,13.512339787377549,32.75139026794672,103.40842793527467,46.27294757704348,57.21904855990874,13.847485418749919,12.542951476612972,4.881189095962001,4.2424013800267515,12.710367762733402,5.485931108959361,4.522500018176998,50.83536262598954,50.17896073935722,46.08058512417811,43.51052804507467,39.58757538938451,16.45270781659256,17.11168392248513,2.997291894447706,2.3478240626796327,21.59661285096366
0,59,69.4529218862464,44.259592263755756,0.0078115245069996396,0.16006775135723483,2.672053777589565,89.30642729129376,2.5507634399264902,48.52407758422387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.28606399618342,47.83428397736516,39.98923046886426,67.77197443165441,17.405271901193522,0.3391318525961822,11.718271254810713,0.02016688018541524,0.0,9.239814170975304
1,60,23.73199343898904,9.893826215888808,49.145647987035034,0.8420458357107985,1.1634473143963546,102.90728459199525,2.3700276175418,2.080774269265578,0.0,0.0,0.14011361926124127,0.0,0.0,0.1448878001012091,0.0,17.993663515834065,17.882118476327843,20.378705313437056,16.489720672544582,8.286791857121049,0.0,3.9614174090390435,9.836359833296637,0.0,16.272309413159526
0,61,50.15033104702224,34.89988244314752,40.739481095794886,1.4740150513712178,0.4978536947457908,19.040266407838903,0.0,0.011352656155423014,0.0,0.0,0.0,0.8231078458721933,0.0,0.0,1.984527391149821,41.347746389088414,46.30071857870509,22.483873250723622,20.807065067894484,27.504310054088617,11.08249837729411,19.63417390747502,7.136136010055956,2.887209114571426,47.59456463079442
0,62,11.287337636903288,6.328053205437283,8.144889261734441,1.5078302422675276,4.304391526762808,6.7528388602979454,0.12849216697953864,1.949112447427575,0.07380075667951645,0.10753030351003418,0.0,0.0,0.06211855756524209,0.03351365657844799,0.0,8.361497235735161,9.503004656100117,6.799061386066154,6.87697138131193,4.067117237067342,0.10002248772424029,1.651876863267107,4.1411465376919745,0.0,2.9044114217441823
1,63,15.556280011647743,12.498704690017815,12.96666114404867,42.53932883721637,12.838292887878989,18.01212566673942,50.87349483074141,22.006719130157023,0.0,0.04470892514316693,0.8718501325515857,0.0,0.0,1.2428439337542994,0.0,14.558762273528389,16.34838655647955,11.902509607675752,15.082170230541179,0.40086556617222796,0.0,0.0,0.0,0.0,2.282775371804367
0,64,16.868043674288256,9.43022845961805,13.488837733227816,3.83359141623338,2.8352324415766184,14.382941915753142,9.739973329156795,1.5542594468043645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.548564746705322,14.173920871806187,11.653432930314644,15.80901796342184,2.0085468110775078,0.0,0.0,7.705198197125315,0.0,2.408263186703901
0,65,69.80873816949983,47.866293214281306,47.069048447050555,0.2886312015993176,5.69492221786992,60.68869679803136,3.475708610068742,4.225170579723204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.833340337475825,56.45230766646732,49.80428964733422,52.174127784325535,19.271723546918807,1.780479600252068,15.85759221059917,0.0,0.0,2.860222822672833
1,66,21.65381171534341,18.010708960297407,23.941123813752537,3.4439640598077976,0.3376478991205272,30.20556353473514,3.569832283634512,0.030415923605558143,0.0,0.0,0.0571725707439122,0.0,0.0,0.0,0.024292191268426935,17.374184006900872,17.820861231389635,14.062384149581506,15.136097112491166,3.1458303635388063,0.1805091984111162,0.08775513651467431,6.242525019950129,0.0,4.27670110052837
0,67,15.645680903943179,9.375563227930218,9.743728430898432,35.153366697363644,5.649646194766586,12.868121849849091,28.22328380070138,2.556827117172728,0.0,0.0,0.0,0.0,0.0,0.0,0.0019531349999744,14.332371247308375,14.772328040219232,12.331869788514418,13.666910933034519,0.08853006646852751,0.010412760830612912,0.002094328226174882,0.0,0.001984384842495336,9.333918959867974
1,68,16.39011801099382,31.44803310199715,27.285920210314437,0.0,0.03925543951161424,25.196257655718462,0.0,0.0391956362416867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.457452661529128,12.707018053525863,13.80711276193093,12.769204707214941,14.265872954200107,2.3810589067273464,1.4638947047535504,0.0,0.0,8.554315348874356
0,69,31.16675593096927,40.222062395621215,35.86685845223672,90.42571366667657,103.21453694361864,58.91290726242444,10.783395128549536,49.76518494294839,1.1566225579734883,2.2452241522255063,0.047129610173020135,0.6320091442138447,0.0508667763119227,0.0,0.63433952373761,22.7821070755436,21.905844610978168,15.813542879247649,14.877562649408974,7.586753566012872,0.0833234835594422,0.01840670886104635,0.15973421287711898,0.02489408855191381,15.729647753515845
0,70,13.080013918517464,25.319351147661656,23.346634917189693,32.22472907294974,87.88946256801077,20.679827587214103,48.1914873756378,87.17464115457594,0.033777245632686845,0.016261419079596166,0.0,0.024371131880808115,0.06225369125075771,0.0,0.08439299400350087,11.341011523010964,10.885496060348618,13.62237225894002,12.659218589416907,5.158167700933376,0.2442875177890985,1.2342948266855114,12.171050892813021,0.5299516928150741,5.619977502394929
0,71,13.037037024553372,24.536817639545735,21.570212126799106,31.05656509818604,87.41987622386769,19.217474082571727,44.582811014068625,84.60678139301568,0.033777245632686845,0.016261419079596166,0.0,0.01827201828839238,0.06225369125075771,0.0,0.040460591038756336,11.344421632450596,10.893197527107137,13.521552828778603,12.61936850940498,4.551663137561536,0.18435645225874003,1.2256424486370514,10.734600351898251,0.5031427596538731,5.987736992397141
0,72,44.088573188927064,24.582572002252434,32.90366966425418,35.83004379029914,60.03656231535564,37.785090542459685,18.33717794594759,53.383252493343285,4.70978743011516,5.474602758354248,4.707481643829833,5.207976517327338,4.548664130187363,2.604668565496969,5.006591026362195,36.40331307198498,36.96202795912663,23.39073844524121,24.116061056164952,15.61971829090379,3.5184583697795206,9.772601973406294,31.06104182127792,5.551278391038303,26.312990926859513
1,73,20.453594959347228,11.286436492520025,17.370438115869742,3.672315689664696,4.717375062827545,16.394191630930347,0.23551826810976648,1.5919794275896777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48048718106905,17.731285471147025,10.57399639951387,13.149389973016188,6.1816443220162265,0.6615745508541059,1.3020835646703832,3.711018003337296,0.2234466533512756,6.3719619837177275
1,74,24.158347744699853,26.115203944734784,51.42652572430915,0.0,0.0657621819954725,21.180053891765713,0.6391900576425995,0.30074095023092223,0.06516475701359317,0.08492804491794846,0.0,0.0,0.13538142538630163,0.0,0.0,9.55808184425539,8.730930419676007,8.363661838227195,9.114365688715843,4.378777526901033,0.3957155818594389,0.3752639845412368,3.1870763456421666e-06,0.0,4.135823944171545
