237	11.147125113981366
248	6.580938944894278
246	7.951515696333449
205	11.880886779194483
131	11.095537876410914
255	9.88909027740847
128	6.950927472473895
90	12.826693934326173
61	2.5208360903241496
59	3.299825510239354
21	3.860231617246213
16	3.884147917168712
61	2.757001159240744
20	1.7337430213518708
15	3.837293705992472
207	7.283851111332641
208	8.283828611669655
193	4.85069507726198
227	4.847140411981843
26	3.1263371821081187
17	2.455445343185238
45	8.60742354258104
139	4.199399656480012
14	2.3894944532783744
138	5.1550099309552735
