256	12.092632700307052
200	20.24143692417908
69	11.11140191499754
22	3.0900449811819604
16	0.14796265381085846
228	32.17330517059975
27	1.266248278738058
5	0.047731619193299796
3	0.6828225841617894
3	0.6509989051026346
1	0.1652885511953263
2	0.24703072437507537
3	0.7224635725275426
1	0.21653460133923724
1	0.08343479804717943
253	7.628842488753507
256	6.3975797841628195
233	5.042462103690171
252	8.015767109605495
41	0.986393354364107
10	0.2684119148404081
59	0.8094458423473454
1	0.06728362610008454
0	0.0
3	0.3342844364224247
