1499	21.969881836787323
1499	13.865576057354469
1499	18.47543797136853
42	4.755277198639842
145	34.54020477308854
1497	16.705912051419833
42	6.507592997004297
181	35.31200263504487
0	0.0
0	0.0
2	0.3283943446811727
8	0.7864653648318811
0	0.0
1	0.050367849559195876
7	0.4609102489653631
1499	18.343821563092742
1499	17.853408462827986
1336	10.618989243100424
1439	11.15484882821653
772	30.094974364299812
121	17.706327163213423
11	1.0983732376138722
1447	62.01858177339603
54	10.373650574715928
1185	17.8393543247418
