1499	130.724829821915
764	25.19011863377611
706	44.897947844757915
144	2.714344179369206
267	11.29820401152841
870	59.66521732121254
222	16.991348946783624
256	21.35618142803211
0	0.0
0	0.0
3	0.25189600954834007
11	0.7282970888719384
1	0.061436546927128736
18	0.4365183470169456
15	0.8989793163264834
1499	113.30478125815925
1499	112.06297726630396
1495	60.779505891165115
849	43.77132947005018
838	77.11267362700607
172	17.653969784957866
361	24.83616664498093
125	8.98666403165458
121	7.968663798924753
72	2.6907329616551325
