1499	101.79709911746042
1499	46.05374032447715
1499	64.31727479403757
800	90.60946908617726
576	43.555659069425936
1499	92.61435089867072
785	79.12855860144549
232	21.10942273060515
1189	31.790977999067113
930	33.29818367984195
1177	5.976754050856062
1307	14.391834112092184
823	24.765830314460974
1055	3.1981380550841325
1307	16.66063606361794
1499	49.52649582650708
1499	71.27652672257034
1482	92.60063781542355
1480	158.18736458431377
1306	71.41756511403656
1310	6.8229280468782685
1305	14.720359203258122
1326	22.001921718948292
1324	4.84735989723665
1378	225.46159935121653
