1437	44.088573188927064
1448	24.582572002252434
1446	32.90366966425418
507	35.83004379029914
465	60.03656231535564
1455	37.785090542459685
302	18.33717794594759
327	53.383252493343285
89	4.70978743011516
87	5.474602758354248
40	4.707481643829833
35	5.207976517327338
89	4.548664130187363
39	2.604668565496969
34	5.006591026362195
1407	36.40331307198498
1408	36.96202795912663
1191	23.39073844524121
1393	24.116061056164952
297	15.61971829090379
46	3.5184583697795206
76	9.772601973406294
1194	31.06104182127792
44	5.551278391038303
1023	26.312990926859513
