1499	13.037037024553372
1499	24.536817639545735
1499	21.570212126799106
1236	31.05656509818604
1427	87.41987622386769
1499	19.217474082571727
191	44.582811014068625
1187	84.60678139301568
1	0.033777245632686845
1	0.016261419079596166
0	0.0
2	0.01827201828839238
1	0.06225369125075771
0	0.0
3	0.040460591038756336
1499	11.344421632450596
1499	10.893197527107137
1476	13.521552828778603
1497	12.61936850940498
443	4.551663137561536
8	0.18435645225874003
19	1.2256424486370514
550	10.734600351898251
12	0.5031427596538731
409	5.987736992397141
