1199	126.85129139239422
1195	209.83108857167093
1167	200.30141019262766
169	16.300598667006582
160	18.08601235559884
1085	211.1041469883251
175	17.444181311245387
202	21.703482939749644
148	13.653743967804278
158	15.359207670754502
96	10.888650368761068
96	14.003340952666209
140	13.92626716294769
101	12.515870763057531
85	11.82559056076265
1199	103.19903696682283
1199	105.628232681297
1016	77.83931816058193
876	97.17522166554576
751	37.88676262504283
174	14.122275666035206
126	16.20778804876692
65	8.801294231351875
67	9.35566482398625
793	39.44126329100241
