599	5.109101220408599
599	37.63986654335673
599	52.515061831890165
597	69.6328345276132
593	37.5420346779278
599	27.04734387416034
599	55.05219719275044
584	35.26270017236701
408	50.12905038710763
318	39.181137581737715
375	35.58631255686976
33	0.232535312158914
418	52.41180962064043
91	6.4148210679818805
33	0.24843292321570268
599	4.835959475640703
599	4.801233066269184
597	5.716871386367424
551	3.7279534387038495
23	0.4853752520554675
13	0.08245568988115506
14	0.19677301333169622
10	0.044281813176783626
13	0.06546142626665571
411	8.313605208999201
